domain,degree,betweenness,closeness,eigenvector,pagerank,community
feeds.cbsnews.com,172.0,577.8564696695129,0.3461051298290057,0.0057546884871735125,0.6895980809965977,213
shanghaidaily.com,81.0,572.4873178179714,0.354639844256976,0.002773895005537213,0.405115364624468,213
dailyrecord.com,28.0,567.7215340500919,0.28869519281563655,0.000966876027956743,0.33132635736743443,45
msn.foxsports.com,143.0,566.3935592491539,0.33713756940160394,0.00440524804867362,0.5285939931837048,108
680news.com,122.0,553.5330306514749,0.2933440687063876,0.004414478825140794,0.7789695691829751,45
archives.cnn.com,515.0,549.8797262717464,0.3215651662253604,0.017928023708696762,1.1624758421960208,200
stern.de,142.0,548.9078393062348,0.30599104143337064,0.012867016156095404,0.9524939229427546,36
klastv.com,49.0,545.5,0.28846661388229083,0.0014874933079140034,0.485047881773028,389
lasvegasnow.com,48.0,545.5,0.28846661388229083,0.0014569687734659262,0.4817679490481468,389
edmontonsun.com,86.0,544.4999999999999,0.24869169510807737,0.01313013628184618,1.266046652917423,570
wildsingaporenews.blogspot.com,54.0,539.7966549272946,0.3530361757105943,0.002359951278362412,0.4075789173139159,45
express.lineone.net,880.0,529.1148132061472,0.3724020442930153,0.026237945101280608,1.315749452157719,108
scienceblog.com,181.0,508.9495049986489,0.3138099339649727,0.012422823427513264,1.2389372589395797,45
sefermpost.com,651.0,494.2440594555617,0.39687726942628904,0.02089260031862944,1.1432402113065696,527
investegate.co.uk,130.0,477.27974769447087,0.28627553693033003,0.011455324856154409,0.8979656750659887,36
tennessean.com,141.0,463.0757807749386,0.3637271214642263,0.004405537466175111,0.5115808833440602,213
lubbockonline.com,274.0,463.00732385620216,0.3588312541037426,0.008575629773521113,0.6388270064194133,213
seacoastonline.com,216.0,456.48730116077405,0.361202908129544,0.007116198928117577,0.7397672791761949,213
financial24.org,108.0,455.042026242557,0.28717813977929585,0.010375926194679438,0.9863404571237405,36
livenews.com.au,306.0,448.2056598968882,0.3100709219858156,0.014034008009306138,1.2700556188165788,45
oceania.digitalmedianet.com,55.0,445.10909683607076,0.27854230377166156,0.004690005067105338,0.6166841820445076,36
digital50.com,270.0,440.4916649479387,0.2875559063404367,0.024577062043888164,1.8547506472047406,36
chroniclelive.co.uk,1639.0,426.3404808383262,0.3582431989511636,0.04912136000002146,2.4772164073842733,108
wtopnews.com,1020.0,421.005003528218,0.38057103064066855,0.031566247203465604,1.6326013638633514,527
timesanddemocrat.com,380.0,418.95112905487844,0.36950642325895877,0.011837476257656914,0.8569532297112354,213
breakingnews.iol.ie,355.0,417.95657584653384,0.3715159755268525,0.011117825229628427,0.7269276928057861,108
kodiakdailymirror.com,209.0,405.36990984853907,0.37075983717774763,0.006564240173419311,0.5608577905814319,527
pressetext.at,63.0,402.84080073286714,0.30437204121414646,0.0053316065045472556,0.5811722919403973,36
finanzen.net,328.0,402.4354357672789,0.27946816670928154,0.030070223588205002,2.0377308891035977,36
independent.ie,15.0,398.1187037257209,0.2380226480836237,0.0011540496006681195,0.4350244130202895,1132
twincities.com,261.0,396.41315417012675,0.3557942708333333,0.007989913398091639,0.539991616564891,527
charlotteobserver.com,263.0,352.38329712905687,0.36481975967957275,0.008286987666242704,0.6307153769101238,527
feeds.cbssports.com,168.0,339.96960492658854,0.3627613674078991,0.0055806372674404294,0.5828914534613875,45
rapidcityjournal.com,852.0,339.274144132049,0.38717676230959974,0.02647388863394889,1.446503461426991,213
pheedo.msnbc.msn.com,143.0,335.0830290477791,0.3581258191349935,0.004482063819058692,0.4632123654934551,527
handelsblatt.com,96.0,328.9792361720475,0.3053072625698324,0.008313167936709885,0.7375365971785844,36
olympics.thestar.com,169.0,308.35446089010395,0.346984126984127,0.005223107212445008,0.5013979025772747,213
wral.com,866.0,307.8106877665007,0.38662893526706754,0.026909620109773304,1.38359023477622,527
money.cnn.com,82.0,303.5040878023059,0.3199648711943794,0.0031357294631694315,0.39648790054242156,45
theglobeandmail.com,180.0,297.85649297986737,0.38377808988764045,0.006061226284757951,0.5880500542698595,45
nst.com.my,357.0,291.08419077566543,0.3808362369337979,0.013940619085481505,1.0542632248351627,45
timesargus.com,93.0,290.121550967795,0.35099550417469494,0.002933803516477216,0.3605310280455844,213
stuff.co.nz,131.0,286.74344415382336,0.32510410469958356,0.005270543559286349,0.6388575858874581,45
cnbc.com,86.0,285.9454873977707,0.33404645476772615,0.0030346589702065635,0.45950779575755646,45
sundaysun.co.uk,1843.0,285.5534695706236,0.3583606557377049,0.05512129355675628,2.6882418878025054,108
nashuatelegraph.com,157.0,285.24287825187594,0.3177325581395349,0.005466646113211737,0.6653102219852892,213
lep.co.uk,504.0,285.04714382576634,0.35625814863103,0.015420339435205044,0.9733533370495642,108
networkworld.com,151.0,280.07041646286524,0.34753577106518285,0.006158380797083528,0.941984648287324,85
wralsportsfan.com,169.0,271.44002364597026,0.3388096714197148,0.005235599124012167,0.5195844677117601,213
courrierinternational.com,97.0,268.25,0.2966883821932682,0.010002417951359909,0.9064874417288323,1130
pressemeldungen.at,28.0,264.0225452450564,0.25086068395685107,0.0025206651301605777,0.463701929292281,36
profit.ndtv.com,85.0,261.4225380726674,0.3177325581395349,0.0041282556325644955,0.4689968089589788,45
bulletin.aarp.org,172.0,259.7140312817256,0.3566068515497553,0.005364462285969711,0.5152998577519056,213
cbs2.com,204.0,256.1131258433611,0.33849489005884176,0.006274978590632414,0.5209241339779758,527
nhl.com,140.0,255.93159620957374,0.364698031364698,0.004615873106971436,0.5198476658282257,45
buffalonews.com,1538.0,248.66028182751862,0.38717676230959974,0.04751028792211618,2.1990544052728325,527
kare11.com,160.0,248.5131151969684,0.3358942839582053,0.004886826485548167,0.5739567099715333,213
cbs13.com,209.0,244.75065377227378,0.333944393522762,0.006534885825774253,0.6361697326368088,527
gazette.com,238.0,244.02484422510778,0.3676421123444332,0.00781935381104522,0.7669428833013586,213
theodoresworld.net,35.0,238.71623079682394,0.25820930781951335,0.0022785800347174695,0.7228321283886995,45
fortmilltimes.com,206.0,237.7421753540742,0.3400746733042937,0.0063924678177471675,0.5363462492765267,527
acnnewswire.net,194.0,237.09624807928262,0.3352760736196319,0.015925864982086372,1.1718634571679645,36
brighousetoday.co.uk,859.0,236.6505545140186,0.3577741407528642,0.0258512003786999,1.4102989926959255,108
wbay.com,176.0,231.86594920077917,0.32015231400117167,0.005367676631813014,0.6286416903635438,166
wsbradio.com,1108.0,231.3199805743909,0.38581009530533006,0.03425603052379152,1.7139838439771349,527
centredaily.com,341.0,230.40851521740268,0.37793914246196403,0.01070083853798283,0.7447698921734657,213
mercedsunstar.com,583.0,216.42372910316388,0.38070358760013934,0.01813835609164069,1.0127234295619085,527
connpost.com,205.0,214.25490386535944,0.33558489407430153,0.0064704888303910805,0.605591781323187,213
theguardian.pe.ca,27.0,213.24886843553665,0.2950863930885529,0.0008915378416693493,0.42597471020183725,45
ananova.com,1571.0,210.76716104737602,0.3578912901113294,0.04717025931910646,2.327869931263146,108
bnd.com,909.0,209.50436685080234,0.39615802827111274,0.02830428875674931,1.3921835997197587,527
journallive.co.uk,1710.0,209.1959145982775,0.3581258191349935,0.051191878766564725,2.4810015292682928,108
eurekalert.org,159.0,207.80669704505036,0.3016836875517527,0.010976864922681693,1.1037671329233496,45
sports.theglobeandmail.com,70.0,203.14674670132632,0.3507702182284981,0.0022704312245032483,0.33248941174253155,45
hosted.ap.org,763.0,199.58842863896245,0.3913354815610455,0.023807492599493454,1.2322669196123863,527
femalefirst.co.uk,17.0,199.3612063946054,0.2665203608875884,0.0010830106417577434,0.289641887541845,45
buckinghamshireadvertiser.co.uk,1424.0,198.79516820065615,0.3577741407528642,0.042571163215317544,2.0875985417628566,108
ichuddersfield.icnetwork.co.uk,1896.0,198.32893336459284,0.35800851621356045,0.05683653750370841,2.7442582114044374,108
slashgear.com,53.0,198.2659057536933,0.27047760455332837,0.004972972307365995,0.6770010725506773,36
www2.marketwire.com,437.0,197.5598989659886,0.28665093102543926,0.038689673793004545,2.565416005688019,36
mobile.reuters.com,260.0,196.31137711932053,0.375214555441126,0.010114680117829641,0.9833807666744727,45
thedailytimes.com,149.0,196.07523943171896,0.35625814863103,0.0047451871376919495,0.5138642575255327,213
tuscaloosanews.com,364.0,195.45165202452657,0.3444689568231957,0.011302135932125217,0.8535839809034813,213
fremonttribune.com,795.0,194.6698963417738,0.38703966005665724,0.02470233416657853,1.3420162401436535,213
pcadvisor.co.uk,172.0,190.12416328998196,0.3473149030823006,0.006987705572337988,1.0441255439126471,85
elecodiario.es,330.0,185.01743285191878,0.6704545454545454,0.018899031314706827,1.642966224398383,873
wfrv.com,47.0,184.16002496130955,0.2347508591065292,0.0038469868464210276,0.7458432010360132,45
abc.es,532.0,179.10641072798734,0.7283950617283951,0.03041709965589118,2.152338046940594,873
examiner.com,815.0,178.57717295159102,0.39203730272596843,0.02540358577827265,1.3220565067168857,527
kcra.com,172.0,175.3487341664559,0.28126608337622233,0.008531592082249309,1.0209387287376308,539
europapress.es,231.0,173.8797327667272,0.6082474226804123,0.013533991375032542,1.5580448592433043,873
azcentral.com,224.0,169.6813390888234,0.33912503878374184,0.00698850602561408,0.6184290007287652,213
fresnobee.com,1771.0,168.2873638000618,0.39673321234119785,0.05471881359681198,2.5013698830711055,527
soccerway.com,158.0,164.74173224630903,0.36072607260726075,0.006074841526599607,0.6005948970204635,45
sev.prnewswire.com,85.0,164.5805209438654,0.2907688214950785,0.006884221940390154,0.7534910148663736,36
channelnewsasia.com,494.0,164.2476873777309,0.37329234972677594,0.019293992853084908,1.4128228035318668,45
sltrib.com,570.0,163.70181168899245,0.3918967371817856,0.01789049488395843,1.0085363767868887,527
tvnz.co.nz,71.0,160.28786384832395,0.3130011454753723,0.0027622180481345947,0.40151948359996653,45
hounslowchronicle.co.uk,1614.0,160.07993022691568,0.3577741407528642,0.048421735583686294,2.3542612425128495,108
livemint.com,57.0,158.70473374602594,0.30185031759182546,0.002995938924086945,0.4097445813055186,45
financialexpress.com,89.0,158.1775550742315,0.289920424403183,0.004991643056211146,0.5799334168405478,45
story.northkoreatimes.com,71.0,156.25522801682564,0.34875558391831524,0.0025240727646402327,0.35978862408177625,45
iccheshireonline.icnetwork.co.uk,1323.0,146.58476708056247,0.35742315238718114,0.03958000804343991,1.9301949341927744,108
tribalfootball.com,150.0,145.45209925620978,0.30160044150110377,0.0046258201917392956,0.554524731988157,108
americanchronicle.com,163.0,144.28981921271176,0.35020826658122395,0.005133247377204405,0.47369694820162944,527
sbs.com.au,87.0,140.4967840743088,0.36132231404958676,0.0041968774154763164,0.522343341711785,45
icwolverhampton.icnetwork.co.uk,1457.0,139.7254667711768,0.35718954248366014,0.043558010044890655,2.094009613204892,108
liverpoolecho.co.uk,1636.0,139.7254667711768,0.35718954248366014,0.048932912881628356,2.333692777526775,108
cricbuzz.com,49.0,138.0832171074134,0.31690345027544214,0.002152361513967457,0.34928319174299644,45
journaltimes.com,849.0,136.7379568159908,0.38703966005665724,0.02638948424073217,1.409264899689409,213
morrisdailyherald.com,107.0,133.70862425961352,0.3649415692821369,0.0034765937640562523,0.43457112938264253,45
detnews.com,369.0,133.00292542099675,0.35742315238718114,0.011486456095782563,0.8053891052630293,213
expressindia.com,118.0,132.76491917198626,0.2980638123806927,0.0065336380527952495,0.715737814420949,45
pretorianews.co.za,326.0,131.63530248427352,0.2864255765199161,0.01909657970359658,1.3985750580003637,73
laprovincia.es,792.0,127.50636531605016,0.6704545454545454,0.04498285721205488,2.7078481859811125,873
english.people.com.cn,33.0,124.29709349795714,0.29757691260549957,0.0017403040588847758,0.4371526082530531,45
presseportal.de,419.0,123.70037819136286,0.2746921337019352,0.03868339291198292,2.608126190697081,36
kstp.com,1358.0,122.44080596577885,0.38136775994417305,0.041810217030045574,1.9515545129018983,527
libertaddigital.com,55.0,122.31337212577287,0.5042735042735043,0.0031948579438832326,0.8095975893924076,873
mobile.alertnet.org,249.0,122.26875913053695,0.3726559836345039,0.00969273795735611,0.9444625302516811,45
broadcastnewsroom.com,183.0,122.04806745857599,0.2868766404199475,0.015461633877904172,1.2624100373519844,36
icnewcastle.icnetwork.co.uk,1448.0,121.82286216175358,0.35742315238718114,0.04339216051888072,2.100257822103562,108
birminghampost.net,1673.0,121.82286216175358,0.35742315238718114,0.05011108993905522,2.3965620938565846,108
mysinchew.com,158.0,120.95257959525387,0.37164229853791225,0.005406395423756343,0.44552911608752777,45
registercitizen.com,83.0,120.34096047225002,0.3074542897327707,0.002719688809796597,0.4412380292891732,213
birminghammail.net,1510.0,117.68302011824805,0.35718954248366014,0.04512334272229863,2.1615120120466202,108
lanacion.es,217.0,117.34316885262068,0.6145833333333334,0.012585482895150345,1.164695216505908,873
dailynews.co.za,339.0,117.20719061438855,0.28605077204920176,0.01992368525992249,1.4420287274744814,73
halifaxcourier.co.uk,606.0,117.19127741795339,0.3461051298290057,0.018105278219168564,1.0170092694154607,108
icscotland.icnetwork.co.uk,1568.0,115.38482703979638,0.35730630925138934,0.046893832930584106,2.233872721936696,108
news.sky.com,217.0,112.80279057254441,0.34897828863346103,0.006974194190782157,0.5511242667491519,108
wifi.consumerelectronicsnet.com,47.0,112.78325609344023,0.2798975672215109,0.004089713201656624,0.5530493291118461,36
news.yahoo.com.au,61.0,111.59157462375448,0.3009361233480176,0.0024832206610645516,0.49675221253762825,45
coventrytelegraph.net,1306.0,111.46912477330733,0.35718954248366014,0.039169206551306256,1.9133039452256515,108
dnj.midsouthnews.com,185.0,109.4442955131259,0.32005856515373354,0.005742882618539323,0.6444382808813689,213
showbiz.sky.com,153.0,109.28828521889517,0.3432788944723618,0.004749041995642071,0.44719375857533766,108
techworld.com,160.0,108.85374256051404,0.3473149030823006,0.006526900713094666,1.009573209578433,85
wilx.com,177.0,107.60316647133789,0.3396519577377253,0.00571026690007629,0.5515890728617902,527
komonews.com,134.0,107.03234480687149,0.32491082045184305,0.004073804827157195,0.4832725210895702,213
dailyexpress.co.uk,312.0,106.80384749654719,0.36739495798319327,0.00952202112096944,0.5988815395997407,108
money.canoe.ca,272.0,105.71122142876054,0.3446862188584043,0.008834384242607041,0.7200693436428074,45
chinadaily.com.cn,45.0,104.62374688075184,0.31327027801662366,0.002354440865727082,0.3856473034814281,45
blackamericaweb.com,133.0,104.33188795491813,0.3314129775621589,0.004285125271170766,0.6021479556646167,45
itn.co.uk,306.0,104.1737382077236,0.35533159947984394,0.00967382698820837,0.6929861469040294,108
pottstownmercury.com,150.0,102.9357633432655,0.31626157407407407,0.004713736362078602,0.6125280499703761,213
columbustelegram.com,664.0,102.88171853723466,0.3843178621659634,0.020652918598213114,1.1518445346415829,213
icbirmingham.icnetwork.co.uk,1255.0,99.96829911214223,0.35695623775310253,0.03759880862400152,1.828060105296996,108
icsolihull.icnetwork.co.uk,1167.0,96.90445585467538,0.356839699640875,0.03493478760851431,1.7049735217043913,108
icnorthwales.icnetwork.co.uk,995.0,96.1868440045329,0.35591012699446434,0.02986992209766674,1.4860347730721477,108
techworld.nl,56.0,96.17587046546373,0.3463244613434727,0.0022788290368547775,0.47914977523410873,85
computerworld.com.au,60.0,94.00920379879707,0.3462147608489072,0.0024510592853054292,0.49137221736990755,85
pcworld.idg.com.au,55.0,94.00920379879707,0.3462147608489072,0.002234958846650962,0.44725293801153027,85
feeds.csoonline.com,101.0,93.68292390763764,0.3473149030823006,0.004131377080404199,0.6460314156450024,85
www2.csoonline.com,101.0,93.68292390763764,0.3473149030823006,0.004131377080404199,0.6460314156450024,85
ellesmereportstandard.co.uk,478.0,85.44751701802166,0.3493128795142218,0.014495760701438874,0.8653825018606809,108
memphisdailynews.com,105.0,83.87118817884397,0.3314129775621589,0.003298879321762742,0.47691563075518895,671
computerworld.com,110.0,83.69899215803926,0.34676395939086296,0.004490976340055965,0.7123887277176645,85
digitalprosound.com,137.0,83.61569300363965,0.36072607260726075,0.006192011723161874,0.707738671569584,45
dailybreeze.com,68.0,83.30736373459331,0.35020826658122395,0.002245823895121547,0.43057749208004054,45
laopinion.es,671.0,79.64107060827543,0.6781609195402298,0.03811669319451088,2.23727171679754,873
9news.com,130.0,78.71125353598451,0.36132231404958676,0.004241486833231227,0.4317039222425199,45
iccoventry.icnetwork.co.uk,1346.0,78.26588231595616,0.3508828250401284,0.04016535607956004,1.9224209717476097,108
4thegame.com,112.0,78.02735993641741,0.29986282578875173,0.0036785096501324942,0.5057055946883883,108
diariodemallorca.es,788.0,77.36569645827113,0.686046511627907,0.04477168272506709,2.5991669029818016,873
soitu.es,86.0,77.22384329676416,0.5175438596491229,0.004945663425457367,0.6973916055415995,873
security.itworld.com,138.0,72.78967324900334,0.3180098923479779,0.005298703701318148,0.6150842739847341,45
storage.itworld.com,164.0,72.78967324900334,0.3180098923479779,0.00630909622296931,0.7097898155711297,45
theepochtimes.com,58.0,72.19520939993053,0.33313014324900947,0.002393586821057889,0.329751165800338,45
masslive.com,204.0,71.8366497876956,0.35475494969165855,0.006343624087543106,0.5012731879891416,527
wwww.examiner.com,166.0,71.73298021353936,0.34808917197452227,0.005191788735862015,0.5146556758873199,671
belfasttelegraph.co.uk,59.0,71.31411324875123,0.3507702182284981,0.002005133683013251,0.2979984853709271,108
ipcommunications.tmcnet.com,62.0,71.15172288851134,0.2828674948240166,0.005317564787081698,0.5858442337191349,36
npr.org,1112.0,70.25063035758335,0.37846260387811637,0.03430446025108027,1.6038476473935444,527
azstarnet.com,131.0,69.70990102799205,0.3511082557018953,0.0040435864782141255,0.3903795004745974,527
wlos.com,173.0,69.4810413590238,0.3625207296849088,0.005340561037952919,0.4377787337677595,527
nzherald.co.nz,77.0,69.39781750282036,0.3316140776699029,0.002552988973756206,0.35969183723515796,108
elmundo.es,358.0,68.2653699815453,0.6344086021505376,0.020411669993353646,1.388869397721538,873
edition.cnn.com,468.0,67.8106935549337,0.282648047582105,0.01628824240106735,1.0390508101881655,200
marketplace.publicradio.org,549.0,66.63422415717406,0.37303754266211603,0.01711380526231397,0.9562890512356453,213
firstcoastnews.com,378.0,62.942066856062524,0.3590670170827858,0.01167450795443934,0.7135071491830438,527
wtkr.com,1023.0,61.2040792353158,0.36875843454790824,0.031509165863485164,1.4872852847581801,527
nbcsports.msnbc.com,125.0,60.3288365334205,0.3727830832196453,0.0041290299206545,0.40735649593040185,45
newsmax.com,557.0,59.78282593644387,0.37611837577426016,0.017203290005790576,0.9243878482809437,213
kolotv.com,51.0,59.76872675674097,0.3322188449848024,0.002249981390862521,0.3050391460047635,45
louthleader.co.uk,559.0,58.26315918968314,0.339863184079602,0.016632854921860344,0.8990634128874121,108
focus.de,124.0,58.06450350969887,0.2737290257951415,0.011367797800634643,1.0362741898682435,36
azfamily.com,1537.0,56.90336902577698,0.3785936958780741,0.04733777752716728,2.1441895852196318,527
rediff.com,178.0,55.92903242555934,0.28338086595799844,0.010033687385554255,0.953651433407912,45
citizen-times.com,187.0,55.87290221605636,0.34501262626262624,0.005801201593696854,0.4678648721328139,213
bdnews24.com,41.0,54.832590755296195,0.29405434490180254,0.0017533383587430961,0.46683293894074096,45
laopiniondegranada.es,834.0,53.84612850928452,0.6781609195402298,0.047370629965803226,2.70976961418499,873
smh.com.au,133.0,53.4896903290772,0.31690345027544214,0.005754240137210195,0.6065190914492773,45
gazettetimes.com,27.0,52.27902006932789,0.34676395939086296,0.0008881589249522057,0.22754828377853445,213
chroniclet.com,198.0,50.27199159782949,0.36481975967957275,0.006463086945061152,0.6122913477921507,213
diarioinformacion.com,768.0,48.92340123655725,0.6704545454545454,0.0436071373199828,2.4819744111263695,873
dailyadvance.com,525.0,47.913902037072425,0.3690074274139095,0.016437090141483042,0.8993653771413315,527
dealbook.blogs.nytimes.com,87.0,47.8192012761961,0.3100709219858156,0.002594036455419847,0.3556028188480169,1126
news.asiaone.com,51.0,47.79314788764019,0.3499839897534422,0.001995560918650217,0.3880940010715652,45
macondaily.com,44.0,47.79314788764019,0.3499839897534422,0.0017272542637481408,0.3661250660947066,45
thecelebrityblog.com,44.0,47.79314788764019,0.3499839897534422,0.0017272542637481408,0.3661250660947066,45
comeonboro.com,96.0,45.641448231874065,0.2960455037919827,0.0030196917803078523,0.4360699885638092,108
sports.in.msn.com,104.0,44.08184035418322,0.2883144289105777,0.005958362316254343,0.5952810878703356,45
wvgazette.com,568.0,43.03562891603591,0.38966131907308377,0.017652867230089072,0.9405816649618856,527
lasprovincias.es,312.0,42.04928581010258,0.6082474226804123,0.01789945140631445,1.384479343359205,873
business.smh.com.au,119.0,41.80248717303466,0.2974959172563963,0.005068650335824976,0.6300160324660239,45
dailymercury.com.au,141.0,41.59572398152231,0.30302190185749933,0.005848014163274944,0.6399267182642767,45
quote.bloomberg.com,75.0,41.49175911387457,0.25412694722157636,0.004484653756839471,0.8221493414741219,45
stabroeknews.com,24.0,40.72504355836444,0.285826359832636,0.0011210069362257624,0.2738469686627539,45
subs.nzherald.co.nz,59.0,40.56487122996763,0.31571346042749854,0.00196864556658091,0.312802519818501,108
mcall.com,379.0,40.17164525075067,0.3758596973865199,0.011712540322131551,0.6795988306217025,527
sportbox.tv,89.0,40.0604403546977,0.29953411893669496,0.002936803417589337,0.4242267394522838,108
mashget.com,27.0,38.66251332749575,0.33121212121212124,0.0009738426432829165,0.20948514153572992,45
cbs2chicago.com,57.0,37.470502253853695,0.32491082045184305,0.0017581458362525802,0.3227910732875712,213
reflector.com,581.0,36.54728600836806,0.3656741385078622,0.018133268378963695,0.9715972132390729,527
planet-rugby.com,48.0,36.52049086642967,0.2943711284675465,0.0020736784932596877,0.37743829892009106,45
northernstar.com.au,150.0,35.39206403293793,0.3027700831024931,0.006247236578513485,0.6955574111025543,45
diariovasco.com,324.0,35.07726926455663,0.6020408163265306,0.018600662910784455,1.449590046623043,873
palmbeachpost.com,506.0,35.058865143520194,0.3726559836345039,0.01566450343372827,0.8166612744664752,527
nortecastilla.es,276.0,34.98608596893467,0.5959595959595959,0.01584519262459744,1.2562036160574677,873
lavanguardia.es,366.0,34.63595780784794,0.6344086021505376,0.020838775809085285,1.3467424061368378,873
belleville.com,49.0,34.354667800077145,0.3165363452070663,0.0015362548530062493,0.307422014411036,1126
baltimoresun.com,554.0,33.881104357403046,0.37611837577426016,0.017119924272934187,0.9091469134054587,527
business.theage.com.au,106.0,33.61192976717575,0.29741496598639455,0.004524441720413416,0.5859303794320857,45
twocircles.net,258.0,33.50664407836391,0.2861256544502618,0.014865367533665214,1.2601016020450582,45
iomonline.co.im,118.0,31.868016058962063,0.3294153104279687,0.003760742959699899,0.42971241221417095,108
marketrasentoday.co.uk,459.0,31.083038388384026,0.33954644299471887,0.013726135321498346,0.7601068189408917,108
kcchronicle.com,101.0,31.00920943898444,0.3420970266040689,0.0032683981589723974,0.42163324729615115,45
sun-sentinel.com,557.0,30.742700789964346,0.38745125841900036,0.017335258755366432,0.9180569377764483,527
canariasahora.es,109.0,28.028149038348353,0.5086206896551724,0.006435013538157892,0.8526394786591486,873
hoy.es,160.0,27.214998302902817,0.49166666666666664,0.009199958384154326,0.8927895000701992,873
nba.com,22.0,26.888894798081065,0.2827943078913325,0.0006883944424452237,0.2869795604759924,45
farodevigo.es,590.0,26.835269279456938,0.6210526315789474,0.033504242367243975,1.9369031782687498,873
cricket.timesofindia.indiatimes.com,35.0,26.648919479936318,0.27061153750928446,0.001958148215058225,0.3248253887938096,45
soccer365.com,63.0,26.294234295434528,0.28732912723449,0.0019310468018259228,0.32326510460522545,108
smallbusiness.itworld.com,130.0,24.634488400095055,0.328031212484994,0.004902748096821349,0.5390218173329413,45
wbztv.com,67.0,22.736775750173706,0.29358044587698096,0.002089185131021663,0.36740891270992354,213
thestar.co.za,270.0,22.659681775104197,0.272977022977023,0.015917371202382576,1.1697811774665248,73
630ched.com,147.0,22.619802274479003,0.30505163271001956,0.005267102109562492,0.7323898973969667,45
900chml.com,147.0,22.619802274479003,0.30505163271001956,0.005267102109562492,0.7323898973969667,45
cltv.com,89.0,22.105424058965745,0.3322188449848024,0.002903590782130534,0.3532612722872621,45
it-director.com,39.0,21.967022153920137,0.2767789313750317,0.0013009981175062452,0.3964916814201483,108
business.theglobeandmail.com,75.0,20.397083646274012,0.33912503878374184,0.0026697572755253547,0.37742418449446763,45
diariodeibiza.es,670.0,20.09887131158758,0.6082474226804123,0.03802462896101624,2.14560311955056,873
elpais.com,210.0,20.04873585667304,0.5462962962962963,0.011925961919980898,0.808101249303437,873
webcast.broadcastnewsroom.com,82.0,19.473986160251275,0.28294071964794204,0.007066997111838964,0.6208486603883762,36
business.inquirer.net,63.0,19.077377905136874,0.33954644299471887,0.0024187260853224305,0.328374684328455,45
digital.asiaone.com,122.0,18.87432612239365,0.3534928848641656,0.0048411695370861145,0.4833606454436264,45
rtve.es,281.0,18.75097237039708,0.6020408163265306,0.015983985559821123,1.0149717480736669,873
journalinquirer.com,87.0,18.740866802802724,0.31498559077809796,0.0028647811821578507,0.40866626132823225,45
as.com,22.0,17.39958047292144,0.45384615384615384,0.0012785021640981953,0.40478754465974764,873
diariosigloxxi.com,102.0,16.470609540264988,0.5086206896551724,0.005966496031001503,0.7577621808408743,873
24dash.com,636.0,16.334322476878988,0.3499839897534422,0.019991696800120914,1.2000067137468846,108
ibnlive.com,83.0,16.181885946033965,0.30226769911504425,0.0046094972136068975,0.4844195547316154,45
fayobserver.com,177.0,15.135014152327075,0.3354818907305095,0.005467863711570186,0.43590014558680035,527
freshnews.in,127.0,14.992880674821736,0.31291153736043514,0.006461300001722424,0.6362807039387272,45
the-dispatch.com,433.0,14.778878492465022,0.3541801685029164,0.013347504676920526,0.7334601248346188,527
cknw.com,139.0,14.11466005253537,0.30226769911504425,0.004992489729544299,0.7072427078977847,45
sciencedaily.com,50.0,13.505415854016878,0.28725361366622865,0.003358530922634063,0.41729601313750275,45
diariocritico.com,216.0,13.446622871730938,0.5841584158415841,0.012327556368854756,0.8752400891704176,873
larioja.com,221.0,13.389680135401697,0.5784313725490197,0.012676864156524158,0.9851823994798392,873
nationalpost.com,85.0,12.770450542981012,0.3508828250401284,0.0032763327689550674,0.4100890185960443,45
bnet.com,88.0,12.770450542981012,0.3508828250401284,0.003398443438266574,0.4191606234879486,45
metro.co.uk,88.0,12.030367720510233,0.3412425850764908,0.0027556802189129125,0.32719091725947913,108
sanfranciscosentinel.com,104.0,11.909057122522285,0.35847818957035094,0.00488102588855521,0.5853255982855676,45
abs-cbnnews.com,88.0,11.909057122522285,0.35847818957035094,0.004179541368634132,0.5283355046966259,45
rss.soccernet.com,68.0,11.842439261230787,0.2701433514582304,0.002194962321531878,0.38019784742403645,108
examiner.net,85.0,11.481431625407266,0.3302114803625378,0.00262369587233081,0.3296993536914509,213
g1.globo.com,309.0,11.166666666666666,1.0,0.029019405839228164,2.076710658312315,460
palestineherald.com,296.0,11.125694176691848,0.3564905414220483,0.009240195418394083,0.614788846783946,213
gentedigital.es,85.0,10.599034242497739,0.5086206896551724,0.004954974728376876,0.6397668929430698,873
laopiniondemurcia.es,474.0,10.48420055785005,0.5841584158415841,0.026915222222436187,1.5680062802511103,873
va.se,56.0,10.4,0.7857142857142857,0.014323364081642856,1.1333485667508203,416
givemefootball.com,328.0,10.096702261014377,0.28938310828700026,0.009739323247368877,0.6211734495755588,108
starnewsonline.com,395.0,9.78508396066762,0.3011848994213282,0.011809073989626252,0.9816184435593659,1126
gadsdentimes.com,346.0,9.78508396066762,0.3011848994213282,0.010347601301965824,0.8758678084448186,1126
wilmingtonstar.com,393.0,9.78508396066762,0.3011848994213282,0.01174732665556688,0.9776923883223646,1126
laopiniondemalaga.es,535.0,9.752246790896281,0.5841584158415841,0.030382804420722716,1.763937932519571,873
elcorreodigital.com,154.0,9.559671619406464,0.5462962962962963,0.008846161014457381,0.7470921475008743,873
